order_id,customer_id,restaurant_id,order_date,day_of_week,meal_time,status,items_count,subtotal,tax,delivery_fee,tip,promo_discount,total,payment_method
aa2eb046-f34f-4b06-b496-7b7c67003a32,d54a113f-857f-4cc8-9a33-e22650fbaeed,154d6c49-f32b-4d55-af56-2917c59db3ff,2023-10-24 12:45:02,Thursday,Lunch,Completed,3,43.05,3.44,5.99,3.36,0.0,55.839999999999996,Debit Card
b560528f-01cf-4c77-83ff-0426d83ed3d7,c4c24411-a582-4ed8-8eb3-7403f1b73785,e65b7ee9-1f6d-4765-9646-e387215680af,2023-10-03 14:40:34,Saturday,Lunch,Completed,3,73.32,5.87,4.99,4.94,0.0,89.11999999999999,Credit Card
9f7ad248-4d02-4d08-80c7-a444481b7170,39cdb981-9d78-475d-9c28-e9cc332217c0,cbc01602-fd7f-4dc6-9791-4ba2ab5e2a12,2023-12-04 20:18:01,Thursday,Dinner,Completed,4,143.28,11.46,7.99,24.96,0.0,187.69000000000003,Credit Card
a3e682a4-d255-4fbe-966c-b671f2661ff0,33c60554-1ea3-4460-88d8-ce02ff77c239,623d9841-0c83-4cfe-8958-cc408bb95c24,2023-09-25 12:33:39,Saturday,Lunch,Completed,3,167.8,13.42,7.99,25.47,0.0,214.68,PayPal
365eb074-5b9e-4b23-abdf-20e57ca228c6,c2e0265b-b03e-4488-92c0-86d689a889e9,54775fe0-d6c4-480f-abc8-9679fb94dfa0,2023-12-12 11:43:51,Friday,Lunch,Completed,2,22.78,1.82,4.99,5.19,0.0,34.78,Credit Card
036d5009-7442-4b8f-8c7a-5c2aca4bb783,33c60554-1ea3-4460-88d8-ce02ff77c239,b329a2af-b049-46f3-9804-353d805bec89,2023-08-30 21:43:19,Friday,Dinner,Completed,3,25.92,2.07,2.99,0.01,0.0,30.990000000000006,Debit Card
63edfa13-6b74-42f2-9f62-e232821f1c85,d993c739-785f-45fb-a12f-7a134b802b53,cbc01602-fd7f-4dc6-9791-4ba2ab5e2a12,2023-06-01 23:39:43,Saturday,Late Night,Completed,3,102.98,8.24,0.0,7.36,0.0,118.58,Credit Card
51f3b71f-894b-443a-bd28-8a44e8727621,ad814150-d105-40cf-ae82-0f5e6c160c49,7a69b43e-40d3-473f-aa9c-cf21eed26396,2023-08-28 12:22:42,Tuesday,Lunch,Completed,3,117.29,9.38,5.99,21.4,0.0,154.06,Debit Card
3a2f831f-5de4-429e-81f3-c85b6978f691,06db8897-97e6-4718-9491-2431726ed80c,ebe1a30e-a1ab-43cf-a384-e9d31e4e62e9,2023-10-08 17:47:25,Monday,Dinner,Cancelled,3,74.15,5.93,6.99,14.34,0.0,101.41000000000001,PayPal
99ad388c-605b-4fb4-a5a3-617af3573b8f,10665875-5868-4390-80d7-381856302b47,98e3bdfb-c386-4e7e-8214-5978e46d503a,2023-08-09 17:38:52,Friday,Dinner,Completed,2,14.84,1.19,2.99,2.44,0.0,21.460000000000004,Debit Card
feba5203-ce66-4e1f-9a91-e7235b11891c,47bbbbc9-82f5-4819-96c0-454e089ade99,bfad0e0f-cb22-4e53-b38e-e310e97462f4,2023-08-11 15:44:58,Wednesday,Afternoon,Completed,2,14.3,1.14,4.99,2.76,0.0,23.189999999999998,Debit Card
d599b49c-feeb-4f19-a196-5ada18349359,19e9b500-10e6-4fca-acaf-b2df722c767e,42287ad2-da2f-46da-b0e3-d56db981db62,2023-10-11 19:47:34,Sunday,Dinner,Completed,1,34.09,2.73,7.99,4.28,0.0,49.09,Debit Card
4b1afc10-9c7c-425b-9961-f85be1f4923c,8f7df033-228a-4d95-a910-f4699daa9175,7949e586-fe09-46d3-bc8d-0cc48997ec69,2023-07-26 11:25:39,Saturday,Lunch,Completed,5,76.48,6.12,3.99,7.52,0.0,94.11,Credit Card
36907b83-33e7-4b64-b955-61b57cdd68a5,daab6269-4f1d-448a-9fa9-28767b6491eb,339b212d-0335-449a-a374-8247a4710fef,2023-09-16 15:13:00,Sunday,Afternoon,Completed,2,45.85,3.67,4.99,3.43,0.0,57.940000000000005,Debit Card
21aa2b8b-bffc-4888-8684-bf753c3bab00,aa04555d-9240-4d35-9451-1563badb6019,339b212d-0335-449a-a374-8247a4710fef,2023-12-03 11:51:05,Friday,Lunch,Refunded,2,45.260000000000005,3.62,6.99,7.91,0.0,63.78,Credit Card
080bf8da-d73b-45f4-982c-9ab80c20713c,f72368bc-318d-498f-8ef0-93466f940369,7014848d-ee43-49c9-a00a-9a531d609cf5,2023-11-24 17:20:50,Friday,Dinner,Completed,2,12.21,0.98,0.0,2.18,0.0,15.370000000000001,Credit Card
ca4cd1c6-58bb-4a8b-ab27-16af172e64b4,aed1b68a-f970-40f1-a0d3-14d1f1024fea,98e3bdfb-c386-4e7e-8214-5978e46d503a,2023-09-04 06:04:33,Thursday,Breakfast,Completed,3,24.83,1.99,2.99,2.33,4.97,27.169999999999995,Credit Card
77b1bc40-70e9-433c-80b3-ee48f58606f8,4b8fe1f5-8c22-4e8e-89f8-c78cefa08a67,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-01-19 21:14:07,Saturday,Dinner,Completed,2,53.67,4.29,0.0,8.86,10.0,56.81999999999999,Debit Card
1b090704-9d82-4666-a2d8-d5d3ffb95bfc,f583042b-6ad1-436e-8e46-0e8f09a2ac35,feb9feaf-593f-4eaf-a5e3-25f6cb53293c,2023-10-13 04:27:31,Saturday,Late Night,Cancelled,4,58.480000000000004,4.68,3.99,2.39,10.0,59.540000000000006,Credit Card
48feb179-ef2c-4fd3-a127-531ed953c98c,ec02311a-6dfa-420d-a36f-c96883e9ce98,b329a2af-b049-46f3-9804-353d805bec89,2023-07-05 14:16:22,Friday,Lunch,Completed,2,21.46,1.72,2.99,5.27,0.0,31.44,Credit Card
2fe42aae-5b3f-4fd1-aa4d-95f748cfa310,81c4eb1c-3aa9-480c-a4d9-f8f3c589690b,07a93621-ccfd-40ac-b6ca-f41c3a784aa9,2023-10-31 11:10:27,Sunday,Lunch,Completed,3,24.08,1.93,0.0,4.02,4.82,25.209999999999997,Credit Card
3479be84-1a72-45dd-85ad-89df52d840c8,8badd0e8-547d-4a92-8dbe-60af8402c8bc,c4429a43-1837-4207-8470-63c95b9b1b21,2023-07-02 18:03:31,Tuesday,Dinner,Completed,2,18.08,1.45,4.99,2.71,0.0,27.229999999999997,Credit Card
fd53192d-c133-4d54-983b-d9753ee1365d,63887474-6d42-4206-a2c2-5fe39c388678,154d6c49-f32b-4d55-af56-2917c59db3ff,2023-12-27 20:55:06,Sunday,Dinner,Cancelled,5,66.01,5.28,5.99,6.97,0.0,84.25,Credit Card
d3ba25ac-cff4-46a2-87db-79cf07e4573f,a8bce510-dee4-4633-9fda-4ce20580f7ad,339b212d-0335-449a-a374-8247a4710fef,2023-01-20 13:16:15,Tuesday,Lunch,Completed,2,47.92,3.83,6.99,9.72,0.0,68.46000000000001,Credit Card
1aa579ea-13ca-47f8-9315-4a75481a8ee0,d41ce3ef-7dec-4e53-b8bb-75950b4b11f2,41a01e4b-2a59-4f07-9738-a0eb351765e0,2023-08-10 21:58:43,Thursday,Dinner,Completed,3,56.97,4.56,3.99,4.34,0.0,69.86,Credit Card
01999b65-6397-4537-866f-76a619d131eb,d54a113f-857f-4cc8-9a33-e22650fbaeed,07a93621-ccfd-40ac-b6ca-f41c3a784aa9,2023-12-12 14:38:29,Sunday,Lunch,Completed,3,17.71,1.42,2.99,1.26,3.54,19.840000000000007,Credit Card
a1f5d1dc-f3c7-4179-9423-16cebd6a15e6,7c7c7690-309c-4497-9d64-2d712907e90a,69ef8a7c-4d12-4b57-b165-4a06225addab,2023-12-18 20:05:38,Tuesday,Dinner,Completed,3,47.09,3.77,5.99,2.23,0.0,59.080000000000005,Credit Card
85a29650-5696-402b-b7db-6132601cb86b,ba8e6476-91a2-4cc5-9de6-2647e4a65564,209519ca-68e4-408c-adec-2269127a180a,2023-07-09 16:52:53,Tuesday,Afternoon,Completed,2,20.87,1.67,2.99,4.97,0.0,30.5,Credit Card
f071d15b-4a42-47f6-ae9e-c3270ed40829,19e9b500-10e6-4fca-acaf-b2df722c767e,ebe1a30e-a1ab-43cf-a384-e9d31e4e62e9,2023-07-19 13:38:33,Thursday,Lunch,Completed,2,55.95,4.48,4.99,4.75,0.0,70.17,Credit Card
5114df62-ef3c-4504-a096-07f3a914f84b,b16f512c-7c7e-4bd1-92d5-574627c4f4a9,cd03d8e9-b448-4cdf-a391-551add78c13f,2023-03-02 22:18:23,Tuesday,Late Night,Completed,3,30.01,2.4,2.99,6.63,0.0,42.03000000000001,Credit Card
f755fb37-4504-44c4-b263-5a65670ec742,10665875-5868-4390-80d7-381856302b47,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-10-03 12:43:14,Monday,Lunch,Completed,2,79.36,6.35,5.99,13.67,0.0,105.36999999999999,PayPal
3e12b7b5-28c7-473c-8402-f0983274dcbc,3582f8bb-f707-4bdd-8fcc-08439be95acb,ab7fd423-ee82-4286-949c-bfc28daac20c,2023-11-15 06:02:32,Wednesday,Breakfast,Completed,4,29.23,2.34,4.99,5.64,0.0,42.2,Credit Card
81f3aa50-2e20-4bf3-be5c-d5263202d229,03af2a73-c7e1-4a35-82ee-4d3001d87c9f,4fea8353-ed61-4e1f-8946-04f7b87ab249,2023-06-03 09:52:34,Saturday,Breakfast,Completed,5,43.06,3.44,2.99,10.44,0.0,59.93,Credit Card
54e91d67-bca4-4b06-aef5-4cbcc42e3694,a524d20d-1f02-409e-af50-285b8544d5c7,154d6c49-f32b-4d55-af56-2917c59db3ff,2023-07-23 04:08:24,Wednesday,Late Night,Cancelled,2,29.56,2.36,3.99,3.3,0.0,39.209999999999994,Credit Card
60908e4b-a03d-4483-94e2-9b65a1ef86b2,e139b927-ec32-472d-9697-57fd4803efc8,e65b7ee9-1f6d-4765-9646-e387215680af,2023-07-19 13:49:38,Saturday,Lunch,Completed,1,15.73,1.26,6.99,0.14,0.0,24.120000000000005,Credit Card
d7915684-1af4-4a1d-90ad-64375463940f,14de78ee-a568-46df-9783-f37eec446c54,1855f07c-c327-490c-84b8-b61eebc0a92c,2023-04-23 09:05:52,Sunday,Breakfast,Completed,2,10.6,0.85,2.99,2.47,0.0,16.91,Credit Card
49ae77b4-2873-4ebb-aed7-332c9456d731,70d82ada-deb7-4684-807e-bed99716516c,547a2699-78dd-44fe-8b7e-51bd349c71b2,2023-03-04 19:50:14,Friday,Dinner,Completed,6,102.32000000000001,8.19,0.0,7.74,0.0,118.25,Debit Card
17d24820-f42c-4f09-864a-03671a03c074,31d4dba1-8451-451c-9bca-c870c788d7d7,c381bf47-ffe9-4b70-9f84-6cd190f496e7,2023-03-20 14:58:16,Friday,Lunch,Completed,2,17.1,1.37,2.99,3.93,0.0,25.39,Apple Pay
f2895b02-3a13-494c-8c08-a6bdbbba9264,3e83d9b1-3b2e-453b-bd42-90ed94cbb7c7,bfad0e0f-cb22-4e53-b38e-e310e97462f4,2023-05-29 08:46:43,Thursday,Breakfast,Completed,4,20.15,1.61,4.99,3.64,0.0,30.39,Apple Pay
7bfd962d-d0c8-4191-a1a4-948e2889c45e,88bba061-be4d-4fb9-abba-7384ad02fd01,07a93621-ccfd-40ac-b6ca-f41c3a784aa9,2023-10-09 05:34:55,Tuesday,Late Night,Completed,4,33.22,2.66,0.0,3.99,0.0,39.87,Apple Pay
452de0dc-8a38-4bd8-a314-960ffda562e1,ed56517f-c1b8-4ac5-a1b3-6f92592774c4,cd03d8e9-b448-4cdf-a391-551add78c13f,2023-10-19 09:25:48,Sunday,Breakfast,Completed,2,19.73,1.58,2.99,0.47,0.0,24.770000000000003,Apple Pay
ee177c59-e939-495b-a558-0b002f79450a,1f47fc52-620f-4ddf-8667-2304b9bd8778,feb9feaf-593f-4eaf-a5e3-25f6cb53293c,2023-02-16 14:22:42,Sunday,Lunch,Cancelled,3,41.57,3.33,0.0,5.79,8.31,42.379999999999995,Credit Card
9a32a076-4a10-4fca-802f-c2a0a2993f75,68a85fae-9620-4849-afec-115ba67ad75d,4fea8353-ed61-4e1f-8946-04f7b87ab249,2023-06-23 21:51:23,Saturday,Dinner,Completed,4,33.75,2.7,2.99,7.77,0.0,47.21000000000001,Google Pay
826c8fe9-a63e-48a9-8e17-347c61aa0802,828d15f4-1bbb-42f5-bc3e-3833ea9781b6,c4429a43-1837-4207-8470-63c95b9b1b21,2023-10-14 19:05:13,Wednesday,Dinner,Refunded,2,16.2,1.3,4.99,4.03,3.24,23.28,Credit Card
27eb8a99-33ad-44ea-9f10-fecff19ad9e9,e9303c2c-01a4-47d4-a9ab-5ee96dcf9106,6567482a-5657-4783-9313-289db98d4383,2023-04-13 16:07:51,Tuesday,Afternoon,Completed,2,40.06,3.2,0.0,3.35,0.0,46.61000000000001,Credit Card
29d69007-b3c3-474c-97ec-a7966d2e8b81,6d510fc2-3389-46fe-90c2-27a5e51d60a5,07a93621-ccfd-40ac-b6ca-f41c3a784aa9,2023-10-27 21:25:00,Monday,Dinner,Cancelled,2,17.939999999999998,1.44,2.99,2.06,0.0,24.429999999999996,PayPal
b0660ea7-ba2a-484b-ab0d-dd0acd1b78c3,6466b18b-fc46-4c6a-8cf2-3a25f523dae4,54775fe0-d6c4-480f-abc8-9679fb94dfa0,2023-09-04 23:29:42,Thursday,Late Night,Completed,2,13.27,1.06,0.0,0.39,0.0,14.72,Credit Card
3e2f41dd-253a-480a-af88-7168795322dc,517b874f-052e-4381-b6a1-a2b215bf2265,3423197e-149d-4ace-ad33-f2ff4b16a1c2,2023-07-18 13:39:57,Friday,Lunch,Completed,2,33.78,2.7,0.0,5.76,0.0,42.24,PayPal
4e0e6c57-b007-4550-8b56-22b702254a79,ae335973-fbbc-4391-be4b-25133e940911,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-08-27 20:00:40,Monday,Dinner,Completed,2,79.96000000000001,6.4,7.99,10.72,0.0,105.07000000000001,Debit Card
91c4a522-7077-429e-be60-8287db381cee,67635d2a-4e38-474d-a50b-f33732a83c8b,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-06-27 21:18:30,Wednesday,Dinner,Cancelled,3,157.21,12.58,7.99,19.5,0.0,197.28000000000003,Apple Pay
80869f12-c0f7-4100-917a-0b799e9ab9bb,f98331dd-1bb7-4b4b-85fb-1a976d199adb,68fa082a-2602-4d81-a366-54ed5e638185,2023-05-16 20:24:28,Thursday,Dinner,Completed,2,27.84,2.23,0.0,2.43,0.0,32.5,Debit Card
c6003306-8e2d-4cb7-80a5-9647c9467de6,ba8e6476-91a2-4cc5-9de6-2647e4a65564,7949e586-fe09-46d3-bc8d-0cc48997ec69,2023-03-08 14:31:49,Saturday,Lunch,Completed,3,43.03,3.44,3.99,4.29,0.0,54.75,Debit Card
073a6f5b-0792-4c8f-94fa-c0599b798939,a78de79b-9ab7-498e-b77e-eb2efbade7c1,7a69b43e-40d3-473f-aa9c-cf21eed26396,2023-09-04 12:12:23,Saturday,Lunch,Completed,1,23.34,1.87,7.99,4.21,4.67,32.74,Debit Card
ffac4467-923d-430d-928a-646d9e8e7a69,58e1be11-a0a8-46a4-b080-ad859bb566aa,1161ca9f-0530-4daa-b88f-bdad43acc47d,2023-12-23 07:29:49,Friday,Breakfast,Cancelled,3,55.87,4.47,0.0,3.05,0.0,63.38999999999999,Apple Pay
bcfa607a-34c6-46cd-8d5d-a9f3ea7adc4c,8e4f73c5-26d0-486b-8d9b-ce0566cb99da,cbc01602-fd7f-4dc6-9791-4ba2ab5e2a12,2023-10-25 20:29:12,Friday,Dinner,Completed,3,119.31,9.54,5.99,12.88,10.0,137.72,Debit Card
980d115c-0580-433d-b281-55b17b8fe450,61245d1e-3efc-469a-8052-0f0fdadcde19,c2303ef8-b86d-4b54-a114-d1762a47fc54,2023-12-29 06:01:52,Saturday,Breakfast,Completed,1,5.0,0.4,2.99,0.14,0.0,8.530000000000001,Credit Card
53d51bcd-5bbe-4fbe-b03a-345b05c63d8d,58e1be11-a0a8-46a4-b080-ad859bb566aa,44a20668-8f69-4d6b-8ea9-bdb936ed084c,2023-08-25 15:15:40,Wednesday,Afternoon,Completed,3,90.72999999999999,7.26,0.0,14.86,0.0,112.85,Credit Card
c40088c5-3a1a-41f6-9277-dc580ecc7fad,14b554c1-5a28-4056-a638-30b4240009ca,8a9e374d-f43e-44b2-bd9f-7de626ce6211,2023-12-18 14:01:02,Saturday,Lunch,Completed,4,32.33,2.59,0.0,7.39,0.0,42.31,Debit Card
d9e8cf84-92c1-451f-88ca-b3a3603c9fd2,dffb1bfc-2767-40ab-94ec-5f9c38884d3c,f7613c51-110f-4aed-ad31-cc087ade5110,2023-11-27 07:58:43,Thursday,Breakfast,Completed,2,11.26,0.9,4.99,1.95,0.0,19.099999999999998,Google Pay
d1a0df04-cea5-4236-891c-2ad3790407a6,78077be1-6f5f-46d9-81b6-acac6c5938d1,c381bf47-ffe9-4b70-9f84-6cd190f496e7,2023-01-16 16:33:02,Thursday,Afternoon,Completed,4,39.28,3.14,2.99,0.1,0.0,45.510000000000005,Debit Card
4c685d53-dfea-4023-a9a9-af5b76e8e9ac,2c18020b-af7a-455b-a62d-b5c6864a588f,42d698de-10eb-434b-b823-cccfb6ab46c8,2023-09-21 14:35:00,Friday,Lunch,Completed,3,34.5,2.76,5.99,6.38,6.9,42.730000000000004,PayPal
7e497702-b35b-419e-8982-2037d0af27fb,8fd1bffc-97f1-41b7-af42-6fd91abb6ac6,623d9841-0c83-4cfe-8958-cc408bb95c24,2023-12-04 12:11:37,Friday,Lunch,Completed,2,116.14,9.29,0.0,20.71,0.0,146.14000000000001,Debit Card
f8c67eee-1bba-4fb7-b80e-bd1259e6899c,8d1cb79a-a6f1-49fb-9de2-f8f6361ad7f0,c2303ef8-b86d-4b54-a114-d1762a47fc54,2023-01-20 20:24:38,Sunday,Dinner,Completed,2,21.88,1.75,0.0,1.96,0.0,25.59,Debit Card
8eb3d24b-0c32-4b0d-a140-aa307b2bad0c,d886d931-8716-45ce-8363-4493ca16ee2c,154d6c49-f32b-4d55-af56-2917c59db3ff,2023-06-30 18:43:50,Tuesday,Dinner,Completed,3,35.1,2.81,5.99,1.89,0.0,45.790000000000006,Credit Card
a1365bf1-fbf3-4b15-9c02-3e8fa256dbf6,9dad67c3-4e17-40ef-8d21-659947776d9c,209519ca-68e4-408c-adec-2269127a180a,2023-07-16 22:50:51,Saturday,Late Night,Completed,3,26.439999999999998,2.12,4.99,1.9,0.0,35.449999999999996,Apple Pay
32aa55f6-d18b-4364-95d9-b36dfe912635,a78de79b-9ab7-498e-b77e-eb2efbade7c1,eca70dd7-a68c-42b1-879a-7e43904fcdc2,2023-06-18 19:54:33,Tuesday,Dinner,Completed,3,45.96,3.68,0.0,5.02,0.0,54.66,Credit Card
5e381cc7-ce72-464d-8c47-c1e4fe88f1ac,03af2a73-c7e1-4a35-82ee-4d3001d87c9f,96db5cfe-8ad8-4367-8d48-386fdfde9780,2023-09-27 11:15:57,Friday,Lunch,Completed,2,74.19,5.94,4.99,11.51,0.0,96.63,Debit Card
79b2722a-abc3-4f5e-8e35-dc12a4db0de6,3b23f79a-6e06-43da-a863-bc6f4602dcf3,7a69b43e-40d3-473f-aa9c-cf21eed26396,2023-05-31 17:56:18,Sunday,Dinner,Completed,3,124.4,9.95,7.99,22.14,10.0,154.48000000000002,Credit Card
0b9d1db5-3e84-4d4d-9b90-66bc70f3785d,33a5a88c-c2ad-460f-9e25-3c17c998ddb0,8a9e374d-f43e-44b2-bd9f-7de626ce6211,2023-07-08 06:32:32,Sunday,Breakfast,Completed,1,7.91,0.63,4.99,0.65,0.0,14.180000000000001,Credit Card
bedf5cd5-2dc2-4727-8ce8-df591ebff634,ec02311a-6dfa-420d-a36f-c96883e9ce98,1161ca9f-0530-4daa-b88f-bdad43acc47d,2023-10-22 17:08:18,Wednesday,Dinner,Completed,2,29.970000000000002,2.4,3.99,1.86,0.0,38.220000000000006,Apple Pay
9d158079-9267-449b-90a3-7557c6d0c6c9,a754f1fc-094e-4662-b4bc-56657e7fc456,44a20668-8f69-4d6b-8ea9-bdb936ed084c,2023-05-26 20:29:19,Friday,Dinner,Completed,2,71.03,5.68,6.99,3.51,0.0,87.21000000000001,PayPal
1aeba963-3bbd-4971-bbb2-d7761f874015,ed56517f-c1b8-4ac5-a1b3-6f92592774c4,8a9e374d-f43e-44b2-bd9f-7de626ce6211,2023-01-16 13:39:28,Thursday,Lunch,Completed,2,14.33,1.15,4.99,3.53,0.0,24.0,Credit Card
e798c461-c1b5-41a0-9499-f547c3c7f56f,e9f4f9c0-f2de-4ad8-8a16-56b27d51d9c8,3b86dca9-a3f6-4a52-b033-69636b71782f,2023-12-22 15:03:06,Sunday,Afternoon,Cancelled,4,54.76,4.38,0.0,12.15,0.0,71.29,Credit Card
19addb68-a64d-4f9f-8b5a-c42b53550ed7,808d78b6-c1b7-4f30-aa44-87be4451f583,e65b7ee9-1f6d-4765-9646-e387215680af,2023-08-01 21:22:03,Sunday,Dinner,Completed,4,75.21000000000001,6.02,6.99,5.52,10.0,83.74,PayPal
6bdbfb60-01bb-4b57-b87b-05dde20eacd8,4f6b5f60-fe6a-44db-8a8d-eb95f14465c6,a740faea-2d85-43f9-9252-744ced447767,2023-11-12 20:02:04,Monday,Dinner,Cancelled,3,38.16,3.05,3.99,0.23,7.63,37.79999999999999,Apple Pay
d2f44817-3d04-4772-876d-da5abac7270d,d54a113f-857f-4cc8-9a33-e22650fbaeed,1161ca9f-0530-4daa-b88f-bdad43acc47d,2023-05-26 18:45:39,Tuesday,Dinner,Completed,2,31.7,2.54,5.99,0.02,0.0,40.25000000000001,Credit Card
bf259413-355e-4b3d-aacf-866c3130b16a,f507d933-145e-4cff-b09e-f42d46790d89,d4cff1ca-42df-4a86-9062-136e00f11750,2023-09-28 16:49:28,Saturday,Afternoon,Completed,2,13.88,1.11,4.99,0.47,2.78,17.669999999999998,PayPal
da66bf96-132c-4475-ae6b-0b41c92fbffe,2ebe50c4-2e2e-4128-9651-9afa0220613e,54775fe0-d6c4-480f-abc8-9679fb94dfa0,2023-03-18 19:29:17,Friday,Dinner,Completed,4,36.05,2.88,0.0,3.99,0.0,42.92,Debit Card
73c1b88b-448d-45d9-9fa4-b6ddb5bb4f4e,f2467f08-5d98-4b5e-8d06-9451a6353613,eca70dd7-a68c-42b1-879a-7e43904fcdc2,2023-05-12 13:15:39,Wednesday,Lunch,Completed,3,66.42,5.31,0.0,4.64,0.0,76.37,PayPal
04d1e7af-53b8-49eb-880a-3247dd52b3c7,a9ff8e4f-1e6d-4ed7-92f7-68aab9c5b2c9,3423197e-149d-4ace-ad33-f2ff4b16a1c2,2023-07-18 22:42:42,Sunday,Late Night,Completed,6,115.97,9.28,3.99,7.72,0.0,136.96,Credit Card
627f4139-63c3-4e1c-8c77-52bae4649407,ef3f9c35-2884-4189-96b7-e535e143fc3c,01b7f696-29e2-4e7f-9a95-ede2605afd62,2023-05-06 19:37:16,Friday,Dinner,Completed,3,17.48,1.4,2.99,3.58,0.0,25.449999999999996,Apple Pay
ade7b819-a596-42db-9fb0-2ef249b76faf,3b23f79a-6e06-43da-a863-bc6f4602dcf3,54775fe0-d6c4-480f-abc8-9679fb94dfa0,2023-03-09 16:16:47,Sunday,Afternoon,Cancelled,3,16.68,1.33,2.99,0.15,0.0,21.15,Credit Card
2f3880dd-68ae-461c-90ce-73a0e1daa592,6d58291f-4fd1-4df3-bf92-ed01ca18a900,eca70dd7-a68c-42b1-879a-7e43904fcdc2,2023-08-15 08:08:45,Friday,Breakfast,Completed,2,34.57,2.77,5.99,3.0,0.0,46.330000000000005,Debit Card
9c590a01-168a-449a-850a-7bdf008c7a31,9874c631-97b7-4783-9c76-67e66dfb52a2,c2303ef8-b86d-4b54-a114-d1762a47fc54,2023-01-26 12:58:40,Friday,Lunch,Completed,3,18.92,1.51,2.99,3.36,0.0,26.78,Debit Card
3972c609-ba9a-449f-8aad-1460183e7237,c390382a-dcc6-4b43-8e0e-a0758024fef6,7949e586-fe09-46d3-bc8d-0cc48997ec69,2023-09-16 15:23:52,Monday,Afternoon,Completed,2,33.129999999999995,2.65,3.99,5.42,0.0,45.19,Debit Card
7a2e1e90-dcfd-4037-ba57-6b78a47229fb,ad814150-d105-40cf-ae82-0f5e6c160c49,bfad0e0f-cb22-4e53-b38e-e310e97462f4,2023-08-31 14:06:11,Sunday,Lunch,Completed,3,24.73,1.98,2.99,1.93,0.0,31.630000000000003,Credit Card
541d43fc-1a89-4848-b2ed-7a465dfa0698,ad814150-d105-40cf-ae82-0f5e6c160c49,9abd0cd4-be34-44bd-9bce-ff2ec59e49e7,2023-03-13 19:21:35,Saturday,Dinner,Completed,4,200.55,16.04,5.99,14.21,10.0,226.79000000000002,Debit Card
45d4fc3d-1aeb-4568-bcc2-bf66f27e70e9,ba0fc79b-8e67-40da-aa91-3ff78b499f18,cbc01602-fd7f-4dc6-9791-4ba2ab5e2a12,2023-01-12 13:21:09,Thursday,Lunch,Completed,2,75.18,6.01,0.0,7.62,0.0,88.81000000000002,Google Pay
6caf2fec-aabf-4734-9dfd-40f3dec9c5b6,8f7df033-228a-4d95-a910-f4699daa9175,6567482a-5657-4783-9313-289db98d4383,2023-12-17 10:00:31,Saturday,Breakfast,Cancelled,2,35.300000000000004,2.82,3.99,4.61,0.0,46.720000000000006,PayPal
2d9fe2c6-afd7-4daf-b4ab-48a6df5541bc,72d59c8f-c3eb-4aa4-a1b7-bde2e86664af,b329a2af-b049-46f3-9804-353d805bec89,2023-10-22 23:17:44,Saturday,Late Night,Completed,1,10.09,0.81,0.0,2.2,0.0,13.100000000000001,PayPal
b53d717e-2813-4f66-bf9b-52e81fea89c6,1f47fc52-620f-4ddf-8667-2304b9bd8778,cd03d8e9-b448-4cdf-a391-551add78c13f,2023-02-25 07:25:02,Tuesday,Breakfast,Completed,3,23.4,1.87,0.0,0.65,4.68,21.24,Debit Card
dbe672a3-2d8b-4acc-9a33-afa56c77d37c,1391e07b-8261-4119-b615-419b53375c64,3b86dca9-a3f6-4a52-b033-69636b71782f,2023-02-20 14:49:14,Saturday,Lunch,Completed,2,44.94,3.6,0.0,3.55,0.0,52.089999999999996,Cash
fd53a81d-4c7b-469b-8d88-a78eb56135c5,c390382a-dcc6-4b43-8e0e-a0758024fef6,68fa082a-2602-4d81-a366-54ed5e638185,2023-05-25 23:02:49,Sunday,Late Night,Completed,1,14.5,1.16,3.99,3.5,0.0,23.15,PayPal
e2959d76-5b61-4f12-8e61-331e714124c5,ba36609a-a3bf-4836-9ba9-4376fa8060cb,d4cff1ca-42df-4a86-9062-136e00f11750,2023-10-10 04:47:13,Saturday,Late Night,Completed,3,25.84,2.07,4.99,2.45,0.0,35.35,PayPal
7347b139-629a-4086-bd85-8896c15a396a,f72368bc-318d-498f-8ef0-93466f940369,e65b7ee9-1f6d-4765-9646-e387215680af,2023-06-27 20:38:52,Monday,Dinner,Completed,6,128.25,10.26,0.0,19.31,0.0,157.82,PayPal
ecb6ad56-8abb-492f-8e78-634076d95265,63887474-6d42-4206-a2c2-5fe39c388678,7014848d-ee43-49c9-a00a-9a531d609cf5,2023-07-08 11:30:16,Sunday,Lunch,Completed,2,14.54,1.16,2.99,1.64,0.0,20.33,Debit Card
d7b2616b-e2c3-4a82-baca-03f64b200313,69c5fc97-2381-4af8-a600-90d4d5b4c1a1,69ef8a7c-4d12-4b57-b165-4a06225addab,2023-02-03 15:47:27,Saturday,Afternoon,Refunded,3,40.62,3.25,0.0,6.59,0.0,50.459999999999994,Apple Pay
