order_item_id,order_id,item_id,quantity,price,special_instructions
52203954-9e08-426e-9ed7-2f1eac38a37e,27b632b0-f828-4b2f-b425-d447ea6f4858,3424bbaa-b8cb-4230-8d6a-cf4f0b8e6cd9,2,18.69,Extra napkins please
d7dc5e10-3054-45ea-a0f2-87bc9ab915ec,27b632b0-f828-4b2f-b425-d447ea6f4858,8656df87-edfc-42b0-93e6-274bbfc9fcfb,4,5.09,Extra napkins please
50c4d0be-f788-472a-837b-04cf097cf135,03bcec63-3b1f-4d68-84d0-d70d46431a04,c5ec6376-29d3-4263-8536-21d68ff48ed3,1,5.0,
218db34a-0057-4eb3-841f-19d66b17782b,03bcec63-3b1f-4d68-84d0-d70d46431a04,c9d49346-b793-442f-a929-d1874c536fac,1,6.96,
7bfe01f2-9491-411c-ad10-3b8066233cf0,03bcec63-3b1f-4d68-84d0-d70d46431a04,79bc0195-4d7d-48e1-82ab-5f675a5d27e3,1,6.27,Dressing on the side
baec0674-80a2-4201-922a-61b192b26779,c26152a9-4c32-43ea-a4f5-2a971f23ff16,c06df28b-818d-4c40-bd58-3ceb18a03767,1,11.34,Extra spicy
2bd8c423-8a3a-4985-ad8a-aa43997c97e0,c26152a9-4c32-43ea-a4f5-2a971f23ff16,106c8e04-391d-46ce-b85c-b95357edd87a,1,18.38,
eca4042b-763c-4e25-b94b-560ee50e55be,a9b1e21a-9b2a-4437-b140-1067c019c041,2cb6610d-252a-4b94-a3fa-6c64cbba630d,1,18.66,
452637d8-bc70-41ef-b223-6b3e22f5c114,a9b1e21a-9b2a-4437-b140-1067c019c041,10aec579-9e1b-4ed9-8426-76f342ea209d,1,14.24,
05ca9cd3-80e1-4d64-856b-f0f3cdfadf61,a9b1e21a-9b2a-4437-b140-1067c019c041,d5a2019a-53ed-4e4b-9e9e-cdfd59b9a365,1,7.56,Gluten-free if possible
6e4fa387-b1ec-4345-b42c-8b55f0f77f78,a9b1e21a-9b2a-4437-b140-1067c019c041,16433c3f-7d36-478b-abf4-29d63d98037b,1,16.37,Gluten-free if possible
5b6818a8-3396-4603-92a3-c352210a7e09,fdc2186b-d4e7-48aa-b84a-49ed83f3bdc4,61ebfe9d-4270-4d5f-8a92-204b0ee5c35f,3,15.08,No cilantro
339af728-b34b-4677-8f24-dc87d8208f3e,fdc2186b-d4e7-48aa-b84a-49ed83f3bdc4,61ebfe9d-4270-4d5f-8a92-204b0ee5c35f,1,15.08,No cilantro
1bc1fff9-90e9-4865-9dac-0f8ef328d496,4e1e0029-ac71-40f5-b9f5-358f1430ce27,170a3a66-2446-4646-8d17-6a54aff870a9,1,47.49,
8c91c2dc-365c-4d82-af3d-0b7aca228c7d,4e1e0029-ac71-40f5-b9f5-358f1430ce27,170a3a66-2446-4646-8d17-6a54aff870a9,1,47.49,
5b03856d-afe8-4363-9f59-bbcf2de7458f,4e1e0029-ac71-40f5-b9f5-358f1430ce27,b449f4df-558d-4bab-952f-cfbfad27889a,1,42.38,
0f0db5e2-a912-44bb-aaf8-1de364406ca4,4e1e0029-ac71-40f5-b9f5-358f1430ce27,d82109a7-2f35-42b2-b3c2-e27cd1b990d5,1,12.05,Add extra sauce
f5905cdd-7994-4c9c-80b5-0e2e364d4b9d,4e1e0029-ac71-40f5-b9f5-358f1430ce27,b449f4df-558d-4bab-952f-cfbfad27889a,1,42.38,Dressing on the side
1de5e7c9-aec5-4f45-82e8-b07e1111c9dd,b4bf3cfb-7224-431f-b728-f0d8b6fd3d60,3361f0a6-ef26-4ba0-a0d3-ca67e048920c,1,10.67,
31366c64-f493-4460-a6a2-329040540896,b4bf3cfb-7224-431f-b728-f0d8b6fd3d60,1241dae5-9cd5-4e76-bea9-11fa66d65b51,1,16.09,Dressing on the side
4e7c68a7-e1a1-4960-8321-42ecd22fd90c,ec39f33a-df58-4c75-88cb-f8fde04d6233,3347923f-df73-440c-8617-2b51ec9ce95d,1,9.73,
dafd0ae6-53f9-42cf-8f70-7ea903b0bcbd,5780825c-c08c-484a-8b79-c9c6a87e606e,48d5769f-d4ab-45b4-8232-649ca25cd26d,1,11.39,
381251dc-b027-4e64-9dc0-1e2baddaa0d6,5780825c-c08c-484a-8b79-c9c6a87e606e,8b3e154f-2067-4a35-9091-e12099cd6cc4,1,6.59,
4180b046-bfd5-4553-9f7f-3ade62b8a8b9,5780825c-c08c-484a-8b79-c9c6a87e606e,3f148046-cfd4-4d6d-acf0-74867be34aba,2,8.66,
1825f6af-c956-4e10-bc47-009ff7a0655e,f2e7513b-1f6a-4ac8-a10c-6d02eb8d0002,2ec3314c-bf0f-4653-97db-990e896e057a,1,16.69,Add extra sauce
fb2c5ecb-5e42-4773-9f3a-cb13250b2661,f2e7513b-1f6a-4ac8-a10c-6d02eb8d0002,61ebfe9d-4270-4d5f-8a92-204b0ee5c35f,1,15.08,
d9940d94-729f-4fc7-9416-2f5152936a1a,6f4c0a79-0cf1-4811-abcc-9dd598e57bfe,f677c182-1e92-4c10-a061-09174fffb380,1,43.34,
02b7891a-5642-419d-89c5-d13e868d55c0,6f4c0a79-0cf1-4811-abcc-9dd598e57bfe,40d239ae-6508-4f09-9955-11fa643ef668,1,42.77,Add extra sauce
59d674f3-5b81-4750-a1c3-d7325c193b08,6f4c0a79-0cf1-4811-abcc-9dd598e57bfe,e4b58867-4baa-442a-9099-4ef003580863,1,62.85,
6149e94a-bc60-4b57-9842-40cca7bc71f3,b90c650a-adaf-4779-b012-717b532d7a6e,19949d3e-81fd-4fe8-b892-7e0c956cec06,1,10.21,Well done
b0a96deb-0cda-439d-81ea-d7bdbb9a5520,b90c650a-adaf-4779-b012-717b532d7a6e,1a90ccaf-b7ac-47f0-af2f-9227f0b4841d,1,6.79,Gluten-free if possible
b4a65d00-5061-4324-b243-639a7df4da51,87735396-2fa8-4566-a5fd-12b36f1e9e41,f51a6c9d-54ab-4a1a-809f-e30320cb9b99,4,35.67,
2651eaa9-74d0-4ade-9a83-bd54f71181cf,87735396-2fa8-4566-a5fd-12b36f1e9e41,a4115efc-bd3d-484c-acf7-36b95b634ea9,1,27.27,
f2938014-0cf6-4de3-8ddb-f77bd3cd8e7f,a3908626-89ae-4943-a6f4-82474c0f5058,91d097eb-0250-47c3-b1a6-53c33c71789c,1,40.98,
5ddc83ad-4b8f-4c1d-88ef-1e746bb58612,833777c5-3f58-458f-8bba-4c1225592690,eaa0f4ad-0d73-48a1-bc0d-0a5c53a64e76,1,18.53,Gluten-free if possible
e24c0b23-1060-4475-8a71-73b74955b087,833777c5-3f58-458f-8bba-4c1225592690,66650afc-5277-4264-b8a8-b0db477dc0a8,1,6.83,
f093bef3-ed27-4854-b083-86f2386f3f9e,cd02a3b2-d799-4c81-82f9-a197fd273361,95263150-18e1-477f-befd-44e3a9afdeb3,1,5.73,No cilantro
63648e47-a343-429d-9b04-af425a4da0d3,59b6909e-308d-4c2b-930a-f29b8d7e84b8,c06df28b-818d-4c40-bd58-3ceb18a03767,1,11.34,
34d47b39-1e8d-4730-b73c-5c8a730cd2f4,f746f016-ad8d-4afd-8979-b744778f19da,c00fa239-354c-4af2-87ce-3bde89eaf832,1,40.01,
621caacb-a98f-4826-a217-d8f7528fc7c5,f746f016-ad8d-4afd-8979-b744778f19da,40bff3cd-830a-4cb5-b566-5f7868f9dca2,1,22.04,
eb737214-8d52-4286-96ae-ae3375504983,f746f016-ad8d-4afd-8979-b744778f19da,c00fa239-354c-4af2-87ce-3bde89eaf832,4,40.01,
5b5e8a47-ac62-4c8c-8e51-cf72f6dd77de,17199743-5602-4e9e-8bcb-96683a77668e,90d5baf1-c37e-4867-8ba1-6509b1f1b2c4,1,18.93,
54a3221b-fb50-4055-bb53-884b67ec188f,17199743-5602-4e9e-8bcb-96683a77668e,75ff3603-bb54-4a66-b37a-2e28a82cbf3f,4,14.75,
00686cae-7d0c-429d-a4ba-c6b6b3eba565,17199743-5602-4e9e-8bcb-96683a77668e,90d5baf1-c37e-4867-8ba1-6509b1f1b2c4,1,18.93,Add extra sauce
9c3af139-c626-4f23-93e5-1ac43e98c7bd,5d8da246-31d7-4117-9a66-bf223ef99d72,29567c10-218e-4730-9b00-dfbcba7b918a,3,14.59,
8122a61b-65d6-432b-bb70-f767bf6e0dd7,5d8da246-31d7-4117-9a66-bf223ef99d72,4d634c58-b560-4860-b383-d94150f3532a,1,7.62,No cilantro
1fc84b5d-f917-452c-be50-b4858f41db0f,5d8da246-31d7-4117-9a66-bf223ef99d72,29567c10-218e-4730-9b00-dfbcba7b918a,1,14.59,Extra napkins please
32870e64-a215-4b90-bb50-4956c338fc51,56c7922f-e7dc-4c00-ba2f-5b7df2ce0de2,d222af48-1694-44b8-a40b-d7c478f26dec,1,14.78,
099dcb3a-f9fd-4941-94f3-591ed2547f94,56c7922f-e7dc-4c00-ba2f-5b7df2ce0de2,fd81e8ff-fdc9-4971-acc2-912f6806bcb0,1,12.44,
da13723f-c880-46be-b071-45a8b4de2bc3,6c76f389-4880-43ce-975b-fa7e27ee5aa2,d4d6871a-f3c7-438b-b5d5-986f24efeb5d,1,13.64,
ab16b474-eea6-4e09-ae9a-95b38555311c,6c76f389-4880-43ce-975b-fa7e27ee5aa2,de0cc24a-d08b-4e03-827e-efa9b662d449,4,5.71,
1d01f0ed-33a5-41da-9312-e9608b88f15f,95cdd1f1-e7e0-4b0d-a10a-4751ab0a09fc,0b101302-4d47-4d48-b2dc-3de44a9c5b9e,1,26.14,
0bb35f64-2d68-4f60-ba6c-5d8ccfa34ba4,95cdd1f1-e7e0-4b0d-a10a-4751ab0a09fc,7b2f9e5a-918b-44b0-bd23-005d1fb20894,1,39.15,
94bdae6f-8b0d-4ae6-81e0-0f90f7be8f06,95cdd1f1-e7e0-4b0d-a10a-4751ab0a09fc,ed762522-2e03-4490-af00-39786cd61ac6,1,35.52,Substitute fries for salad
2bf8cb62-7120-4747-afc1-9d27cfc3b4e5,f70f6f50-ee97-480b-8d67-146706593a0e,6b96d206-53c7-48a7-b29c-55c5fa46ae9b,1,10.34,
89d943c2-d7ac-46fb-b5c8-348cc6fc3a35,f70f6f50-ee97-480b-8d67-146706593a0e,44596904-23d7-40b3-afdb-1ab48ea240ca,2,5.6,
39169777-e174-42f3-b97f-8648bc41264a,b40cc28c-ff3a-4232-85f5-37e2f65eeeb8,d32ca7e5-1194-436f-95bb-b1e4ef7aaf83,1,9.07,
d3004a43-f7a3-46ea-8da6-6bdaf06531ba,b40cc28c-ff3a-4232-85f5-37e2f65eeeb8,fa2e8057-5c57-4efe-a5c6-a6d68c6a2564,1,7.87,
426d56d3-a0c5-45c1-b905-4acc945fa2a9,b40cc28c-ff3a-4232-85f5-37e2f65eeeb8,fa2e8057-5c57-4efe-a5c6-a6d68c6a2564,2,7.87,
d8f82d1c-cbe2-4d0a-8646-f606b50fd133,b40cc28c-ff3a-4232-85f5-37e2f65eeeb8,d4d6871a-f3c7-438b-b5d5-986f24efeb5d,1,13.64,
b8cfeb04-8637-4a42-82c6-05768144d388,33590bd2-f0c6-40bd-ab60-f270275c31dd,992c6673-cde6-4cfe-b31a-26413c7bd0a9,1,12.35,No cilantro
d972581f-236d-48f9-89a6-bc4067c2e684,33590bd2-f0c6-40bd-ab60-f270275c31dd,0ff23fde-210a-42df-b45f-d36605c0a7eb,1,5.16,
cff0bf7c-05d4-4812-8e33-0c398e9adfa0,33590bd2-f0c6-40bd-ab60-f270275c31dd,f02d2965-77b8-455a-a752-072827c91e94,1,10.17,
86562c0d-8a69-4d8e-b6b5-a55b2cac8705,419f48d0-4fa3-4927-be9c-172b217773ea,1231ae56-3988-4134-9729-a66671119f17,1,5.34,
ffcac4c4-a908-4b64-8475-344ce9cf2b44,419f48d0-4fa3-4927-be9c-172b217773ea,e567c35c-2f73-4ea9-a4c3-456fe3df09b8,1,5.73,
7326fd57-ca22-4bc4-a8c4-65f59f366aec,e45eb280-479e-4c95-b586-0fce4f0810cd,92e13154-0821-4316-972b-adeed35209cb,1,19.98,
ddf08ce8-2e68-4b2c-9a43-4a4224db282d,e45eb280-479e-4c95-b586-0fce4f0810cd,f3bc92d1-0840-473a-9aaa-a82ebce384e2,1,15.61,
d31b3eac-a204-42cb-a370-4921c2d00e80,e45eb280-479e-4c95-b586-0fce4f0810cd,3c62e3c9-e373-429b-9efe-919defc88208,2,20.12,Extra napkins please
183621e0-0029-4f03-8707-07684395d7f1,9e1172d4-71e6-46b4-8973-8b6893d9df64,02adfe5b-6b75-428b-a334-3d2ceba92d3f,1,6.6,No onions please
a496e2b7-95de-4e05-add0-4cb9ddf8c590,9e1172d4-71e6-46b4-8973-8b6893d9df64,4b5ffca6-7227-413b-a4ae-3f66797c5d38,1,8.6,
9b2c17cc-39e7-4821-a881-a705983648bc,9e1172d4-71e6-46b4-8973-8b6893d9df64,7bb56bb7-8339-4982-9821-4b8cd9ce1ad0,1,8.45,
ec17b81d-8d8a-483a-8778-d8f2f8065c92,6cd20007-6079-4532-a3a0-7e27021812e2,9d7ecba1-163b-4716-a6d5-787bab3090e3,1,45.23,
049350b0-4b5a-4d38-8575-5d8cf4cf9bb3,8d911aad-bd04-486e-a446-95bd86983096,e449275b-94db-4dd2-b220-872fb88e4660,1,59.25,
4dcbfee5-8e2a-47a6-8a13-581f170912ff,8d911aad-bd04-486e-a446-95bd86983096,d5b7dc3e-dfcb-44bd-a285-277844623795,4,29.28,
7e4e2d7d-7257-4871-af13-1c27ccc62040,8ce13796-ef48-4c2b-aa15-020e159da577,433c7dae-239c-4c23-855a-519597908d43,1,11.81,
9e3b4a6c-00d2-47f0-a6b1-c1d2821d4c7a,8ce13796-ef48-4c2b-aa15-020e159da577,2eddd910-2576-428d-b0f8-a8394b108128,1,6.96,
c48f23d2-8ab3-4881-b819-230abafac4e2,242e92ed-a420-4a0b-b282-c0022efa54a4,0b4745c8-291d-460f-8a9c-34d5bd27b752,1,5.63,
b40fb1d5-b27e-4fe8-a710-48beb9d56919,242e92ed-a420-4a0b-b282-c0022efa54a4,f45dbe38-d13f-42bd-ba64-c267601036e9,1,8.0,
cf0d6ac9-6975-46da-a281-db215d766dcc,b74bcb9f-249c-4b37-83ea-4714195ade1c,41652616-0467-4e77-bdf6-f0332c17cd49,1,9.7,
f4da7777-7332-498f-b7fe-6032e44db907,b74bcb9f-249c-4b37-83ea-4714195ade1c,4917cb9c-66cd-4438-b953-bc716b017172,1,5.42,
6920cf45-1b95-483e-889f-4891d9d50fe0,25e14c6a-98fe-4ac7-9549-51f061c32af6,5d01878e-3434-4ace-920f-d0eb6e3ad126,3,6.24,Add extra sauce
8815b8b3-9b34-4dd5-8e82-f925988a53c4,25e14c6a-98fe-4ac7-9549-51f061c32af6,a9952d40-e9d7-4b19-b33c-3879a93fb565,1,9.74,Well done
5fd4f41a-2c0f-40af-a9ea-2bc459e1fdf7,25e14c6a-98fe-4ac7-9549-51f061c32af6,0af0e049-cab7-4a74-9ed6-748b93d6249f,1,6.0,No onions please
9088dc8c-9568-4950-bdb3-2c6e36fe2610,25e14c6a-98fe-4ac7-9549-51f061c32af6,82c361e7-dfbc-4130-8eab-7e1ef14c3dc6,1,7.07,
b57ee26c-3771-4c58-a63f-8b03d4fbd6b4,25e14c6a-98fe-4ac7-9549-51f061c32af6,a9952d40-e9d7-4b19-b33c-3879a93fb565,1,9.74,
bf646704-5903-46f4-9723-f292e43049ac,a87a4521-7ed0-4d0f-8a55-e866c367034b,c81a4deb-075a-4916-ac42-c2126b4536b5,1,11.99,Well done
6fb10e32-f25b-4011-8272-1cfc73de3fc7,a87a4521-7ed0-4d0f-8a55-e866c367034b,c81a4deb-075a-4916-ac42-c2126b4536b5,1,11.99,Substitute fries for salad
c00d2f9e-e697-4758-92dd-bf32460999a2,a87a4521-7ed0-4d0f-8a55-e866c367034b,666622c3-46a8-4f19-a81c-fc4628060d60,1,17.73,
c29eb36b-e19d-44d6-a4ad-df9757d38ffd,980ce66c-46c1-466f-b14b-cc187e8d2723,ff576be7-4364-4a0c-8a20-f57b1070d8ae,1,19.48,
6a0875f5-8e6e-4df9-b260-fc19a84fc05c,980ce66c-46c1-466f-b14b-cc187e8d2723,30474463-f336-409f-9ecd-e82527caee85,1,14.66,Dressing on the side
3ba8dd39-9c6c-47cf-bb5e-9bc36a752e18,1477d1f1-c498-4b86-950e-56a812d8cf79,ac78343d-2366-4cb4-9a71-a8c6e08a23eb,1,9.9,No onions please
9329e95e-d589-477a-b4cb-176d4bf12ec9,1477d1f1-c498-4b86-950e-56a812d8cf79,ea61b817-8164-4d0f-b43f-915a1c0c45c9,1,9.15,
4631c436-5001-4366-a699-d70a1529b96d,1477d1f1-c498-4b86-950e-56a812d8cf79,9a599afa-0ec0-4194-979e-cd909425f2dd,1,11.54,Add extra sauce
8a76baed-7139-40a8-a055-a0d815b90ce8,09810deb-e62c-4768-a726-b359e194ae7b,849703fd-1a78-4780-aec5-570223f9115a,1,7.55,Extra spicy
e7223876-d626-4d19-9feb-a55b0e70f485,09810deb-e62c-4768-a726-b359e194ae7b,849703fd-1a78-4780-aec5-570223f9115a,1,7.55,Substitute fries for salad
e4365756-c312-49d4-ac14-23a700441280,09810deb-e62c-4768-a726-b359e194ae7b,7254ad8e-982f-4f07-aafb-50d47f7f63c5,2,9.43,Well done
db5265bb-186b-4277-a3c1-a8ddef65bbf9,09810deb-e62c-4768-a726-b359e194ae7b,9a599afa-0ec0-4194-979e-cd909425f2dd,1,11.54,
092d8301-1475-4b9f-8258-dfea470f09fa,52be28ec-6d24-437e-90d6-793d8945b8a6,9d08eefe-f793-45a4-bca0-25e85cb7d693,1,41.73,
9ac9a9aa-d5cb-446d-8cd4-4955d0245192,52be28ec-6d24-437e-90d6-793d8945b8a6,66cc2da0-e5f1-4699-bcd0-9beb75b030cb,1,18.5,
722c4215-7cb4-451f-9254-1fb1025321e0,52be28ec-6d24-437e-90d6-793d8945b8a6,9d08eefe-f793-45a4-bca0-25e85cb7d693,1,41.73,
dd5180f1-642c-4890-93d4-0cef8c2a962f,c5fce89e-41c0-4d49-ba2f-42c3506e3aa4,3c62e3c9-e373-429b-9efe-919defc88208,4,20.12,
1f4cc95f-ac0f-4d90-831a-768b9c3f1eb7,c5fce89e-41c0-4d49-ba2f-42c3506e3aa4,9db6effd-6e31-41dd-8359-9362892da9d2,1,19.19,Extra spicy
38ec028b-f71f-4e81-b1dc-f936e5c42073,c5fce89e-41c0-4d49-ba2f-42c3506e3aa4,629e582d-36fa-495d-a34e-849b96e12f59,1,51.58,
18e771cd-a801-46d5-91e9-e40036ba61ce,2b8c624b-25d5-426a-a182-b4303eec8c66,b040e6a6-b678-4556-bd8e-11d88067c413,1,20.98,Extra spicy
0f9a54f7-1f9c-4a8c-a550-947f295c92ca,2b8c624b-25d5-426a-a182-b4303eec8c66,df3fb828-d91b-4ce3-b90f-fc1f9ad969ef,1,15.91,
e9e6c1d7-9b1e-4251-a23d-77c7152a91be,4b3d086c-82b9-4fa5-b4f3-71853ff48e1b,a4115efc-bd3d-484c-acf7-36b95b634ea9,1,27.27,
c89057d9-7590-4ae0-a06a-71a8ca926b82,4b3d086c-82b9-4fa5-b4f3-71853ff48e1b,033bbfe1-7c7b-4cb0-9f9d-8c5cf2970bca,1,36.08,
47fac866-576a-41c9-8f2f-6c33c83e4838,4b3d086c-82b9-4fa5-b4f3-71853ff48e1b,149d0616-9672-49b4-a4e8-35a9d66c5ac8,1,26.0,
06930f77-abd0-419a-882a-509655cc823a,10bf98d2-57e7-42a1-aa91-de9630e55bfa,df5298a8-77e2-4334-ae55-4c691c58097c,3,28.61,
05da52e2-1a60-44ca-b8ec-899e9a6a9db6,10bf98d2-57e7-42a1-aa91-de9630e55bfa,a4115efc-bd3d-484c-acf7-36b95b634ea9,3,27.27,Well done
2efbc130-29d7-45f3-a617-f2ef82736420,10bf98d2-57e7-42a1-aa91-de9630e55bfa,a4115efc-bd3d-484c-acf7-36b95b634ea9,4,27.27,
9357d200-9ac6-49e8-a57a-836426e0585e,e2b48f3e-9821-4234-9b77-d299e02d57d3,3c31c792-d539-4c0e-a73e-a5e3e84be034,1,6.65,
17c9d456-f4f2-4865-ba87-78d0f2c37ed5,e2b48f3e-9821-4234-9b77-d299e02d57d3,ad48376f-8ef2-4b3c-8494-4f5ed8b9e421,1,9.14,
f73d8abf-04ff-41cd-89a6-83c91eb6f041,e2b48f3e-9821-4234-9b77-d299e02d57d3,29567c10-218e-4730-9b00-dfbcba7b918a,1,14.59,
30ca1ceb-c281-4cda-b391-9bfbf9e5e13d,d2565478-4340-49c1-af08-57c23fe90c80,c1000c85-01f2-461f-ab80-3951d45416a1,1,5.0,
4c773a83-498e-4d8f-bbfe-d21b3c8cc8a1,d2565478-4340-49c1-af08-57c23fe90c80,7c20bd4f-3ee0-4d7d-b66c-a7d96c3572da,1,20.3,
8ccb12b5-4254-4db3-98e0-d2b4b545ca1d,d2565478-4340-49c1-af08-57c23fe90c80,140e86d3-8e24-4634-9298-66963cd9286b,1,18.68,
c6ba5be2-91d7-4170-b65f-f487387a50e0,f5069add-d6ee-438a-be96-4b33eaa76f8f,8784d46f-08c6-4e5b-a3c7-6a5aeed6d933,1,17.77,
ac6f59df-bd2d-4241-8d00-30f94e35d87a,f5069add-d6ee-438a-be96-4b33eaa76f8f,180fbccc-3be5-4ba8-935e-7a28e7fa7554,1,13.82,Add extra sauce
4c47c3d2-a08e-40f1-ba08-256aaf18a831,f5069add-d6ee-438a-be96-4b33eaa76f8f,41652616-0467-4e77-bdf6-f0332c17cd49,1,9.7,
dbf363db-493b-4f17-a974-706b1a1b03e7,f5069add-d6ee-438a-be96-4b33eaa76f8f,ba0e615c-ad54-42c0-90d8-ee1fc70e1f51,1,6.39,
f9b2b97f-98ec-4ce9-a28e-65e7b9b8581c,9c7632e7-c06a-4f31-bcf3-055e06d684d0,8a764485-f491-4928-9318-3d935732c89a,1,15.73,
bc22b7cb-9f56-4068-b269-21faad75062d,9c7632e7-c06a-4f31-bcf3-055e06d684d0,cc955482-9bc2-4b9b-ad7f-9ad7a4830fae,1,6.1,
378b5e89-cee4-491a-aebb-1253e8bb3e09,1b93315e-a5aa-460e-a6d4-d8038435a715,911c0ad2-cecc-486d-a65c-5449c6ee2335,1,32.05,Substitute fries for salad
4dfc6aba-e34a-4288-b392-1322dc3d6200,1b93315e-a5aa-460e-a6d4-d8038435a715,067374b6-8606-4c8e-9432-b3e8f952b48c,1,48.13,
257fa48f-09ae-4b11-b69a-605a3987f240,1b93315e-a5aa-460e-a6d4-d8038435a715,f088a7d1-3b68-4488-8620-8a6555803303,1,31.55,
7b143f52-9083-497c-8bdc-d9a728bfa3df,1b93315e-a5aa-460e-a6d4-d8038435a715,911c0ad2-cecc-486d-a65c-5449c6ee2335,1,32.05,
ee4acd15-2f7d-4240-b1e2-9b2cd6a2e810,8a1608a9-fa8c-460b-9ba1-1e91ff88079c,7350068d-7dd9-4374-b92b-cd068f8836c9,2,13.25,
c675b07c-0492-4d86-82e5-f788d3479245,8a1608a9-fa8c-460b-9ba1-1e91ff88079c,de0cc24a-d08b-4e03-827e-efa9b662d449,3,5.71,Substitute fries for salad
6e19fc8d-41d1-48d9-a076-0be9b1eaac78,8a1608a9-fa8c-460b-9ba1-1e91ff88079c,6a569494-4b60-4214-8d5e-7d62174bd6ae,1,5.0,
ca04eceb-68cf-4068-a1c8-45410411d2bd,b030f170-2e16-40ac-958c-90570569b3a9,ad48376f-8ef2-4b3c-8494-4f5ed8b9e421,2,9.14,
34bc61fa-5e37-40bd-9038-e20672e261b9,b030f170-2e16-40ac-958c-90570569b3a9,5f8e0ca2-e6fa-467b-bfc1-f014dd8f3ffc,1,7.25,
91daecf8-7e16-4810-a1a2-91dd6e877af8,b030f170-2e16-40ac-958c-90570569b3a9,e07ab064-4962-4453-926b-2c4ac404babc,1,10.54,
21ee82c0-b739-4ad5-94f0-1821e1c54ee6,b030f170-2e16-40ac-958c-90570569b3a9,ad48376f-8ef2-4b3c-8494-4f5ed8b9e421,1,9.14,
a797f042-5ec8-4031-9b03-2f67b7c44d19,b030f170-2e16-40ac-958c-90570569b3a9,22f5a363-0220-4c80-97de-fd95b5f4840a,1,5.0,
4fcf9885-c9aa-4d6b-824b-fef9d5541e3e,f40bc331-f9ba-4355-8b9a-b300cf981ae4,b8938813-b615-43ea-809e-4fbb423f448d,4,6.73,
a59ee09a-2f43-4fc7-8700-f6e23fbd4837,f40bc331-f9ba-4355-8b9a-b300cf981ae4,b8938813-b615-43ea-809e-4fbb423f448d,1,6.73,
e4f10994-adf9-4019-9be8-e9405c992c9f,6612ff07-fd39-46ec-81fd-deeffd546fe9,beadf9f1-c2a2-47ed-adf0-1c783bf104cd,1,34.77,Extra spicy
480995ab-5bd3-4fd2-979d-812f1bd6a25d,6612ff07-fd39-46ec-81fd-deeffd546fe9,5a34d15f-dce9-496d-be2b-f06dc1b89dbc,1,66.21,No onions please
3bf3868b-e290-463b-bb5e-f8045590f665,6612ff07-fd39-46ec-81fd-deeffd546fe9,d512fcc2-7d03-442a-9e32-4707b379c73f,4,29.08,
71f1dfc1-462c-4821-8fa6-7e1d0cfd13ee,6612ff07-fd39-46ec-81fd-deeffd546fe9,a31a97a3-08aa-4ab0-963c-bc09734665ba,1,40.46,
44c28e8b-b6f9-4751-8122-aa407cd75065,6612ff07-fd39-46ec-81fd-deeffd546fe9,792d916f-f0cd-4cb9-a5a9-33fb36a72661,3,49.32,No ice in the drink
e0725c2f-71fe-444a-9607-e3e7246712f3,c9610023-ea79-4854-9990-5f9f885e66a3,106c8e04-391d-46ce-b85c-b95357edd87a,1,18.38,
8b00503a-cc64-4f98-88b6-d3e55df42d6a,c9610023-ea79-4854-9990-5f9f885e66a3,0fb68844-ea47-4b6a-ad57-778579c78bfe,1,25.07,
3da460e6-2b7a-4f0b-a937-8f7a3059f127,c9610023-ea79-4854-9990-5f9f885e66a3,106c8e04-391d-46ce-b85c-b95357edd87a,3,18.38,
8cd5af67-a789-4c18-a8bf-fd9501841899,c88b8331-7a1c-48d8-b35f-4c71ab1c9edc,b898d56e-f33d-4585-a278-624159fe5c87,1,66.84,
1c32d74b-eb3e-4279-a186-422215452932,c88b8331-7a1c-48d8-b35f-4c71ab1c9edc,b898d56e-f33d-4585-a278-624159fe5c87,3,66.84,
1c6b147d-d037-4fc4-87f1-946a1c36b72c,1a549510-3d5a-49f2-a3eb-2b614d76505b,22c669b7-20a8-4a72-b9fb-54fe608a9a37,1,6.47,
61052b27-34db-4d6b-ad6d-d668b4fa7e5b,1a549510-3d5a-49f2-a3eb-2b614d76505b,ba0e615c-ad54-42c0-90d8-ee1fc70e1f51,1,6.39,
934f463a-081b-4cdf-b848-edff2dc29b92,ef4916da-c287-403f-a7f2-96aa6300e3f8,a31a97a3-08aa-4ab0-963c-bc09734665ba,1,40.46,Extra napkins please
454a9e61-83af-40f9-97d7-44f2bbfc0db0,ef4916da-c287-403f-a7f2-96aa6300e3f8,d512fcc2-7d03-442a-9e32-4707b379c73f,1,29.08,
0e395476-d028-477f-b7f7-d50cbacd45a4,f7fd11bd-7aed-43de-a679-119f8370d8d3,fd81e8ff-fdc9-4971-acc2-912f6806bcb0,1,12.44,Gluten-free if possible
2400a8bb-988c-47b8-bfb9-07dca04599fe,f7fd11bd-7aed-43de-a679-119f8370d8d3,fd81e8ff-fdc9-4971-acc2-912f6806bcb0,1,12.44,
cfd851bc-bef0-4667-852b-8270dc8e70cf,f7fd11bd-7aed-43de-a679-119f8370d8d3,66650afc-5277-4264-b8a8-b0db477dc0a8,1,6.83,Extra napkins please
2d4ee62e-caf8-479e-99fd-5226ed61d011,d446d26f-b06a-464e-8285-b672593cbd4c,d7e3ddcd-a59b-4124-8383-addac66e22c0,1,34.18,
